"","estado","iniciado","completo","tempo","termo","idade","sexo","escolaridade","estadocivil","estadocivil.outros","formacao","ocupacao","ocupacao.outra","nomeservico","tempodeservico","religiao","religiao.outra","contatoanterior","lidadiretamente","lida.onde","lida.outros","motivocurso","motivo.outros","materialdidatico","prazoatividades","interacaopares","organizacaocurso","import.ajud.tutor","autoavaliacao","part.outrocurso","ps001","ps002","ps003","ps004","ps005","ps006","ps007","ps008","ps009","ps010","ps011","ps012","ps013","ps014","ps015","ps016","ps017","ps018","ps019","ps020","ps021","ps022","ps023","ps024","ps025","ps026","ps027","ps028","ps029","ps030","ps031","ps032","ps033","ps034","ps035","ps036","ps037","ps038","ps039"
"2916","Finalizadas","16 junho 2014  15:05","16 junho 2014  15:39","33 minutos 23 segundos","Sim","36","Feminino","Pós-graduação","Casado (a)",NA,"Pedagogia","Professor (a)",NA,"Escola Municipal Professor Julio Bonazzi","9","Evangélica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Adequado 

 ","Pouco flexível","Importante 

 ","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","3","4","3","3","4","3","3","3","2","3","4","3","2","4","3","2","4","3","3","3","3","3","2","3","3","2","2","4","4","3","3","2","3","3","3","3","3","2","2"
"2917","Finalizadas","16 junho 2014  15:07","16 junho 2014  15:22","15 minutos 22 segundos","Sim","32","Feminino","Pós-graduação","Solteiro (a)","solteira","Enfermeira - Bacharel, Licenciada, Pós-graduada","Outros","Enfermeira Responsável Técnica de UBS/ESF","Unidade Básica de Saúde/ESF Bicas","2","Sem religião","formação religiosa, mas não praticante","Sim","Sim","Serviços de saúde","Unidade Básica de Saúde","Outros","Solicitação da Secretaria Municipal de Saúde","Adequado 

 ","Pouco flexível","Importante 

 ","Organizado","Às vezes","Não, não considero","Sim","3","3","3","2","3","2","2","2","2","2","2","2","1","5","1","2","4","3","4","2","2","3","3","2","3","1","1","4","4","3","3","4","3","4","3","3","2","1","2"
"2918","Finalizadas","16 junho 2014  15:08","16 junho 2014  15:32","24 minutos 28 segundos","Sim","27","Feminino","Ensino Superior Completo","Casado (a)","CASADA","PEDAGOGIA","Professor (a)","PROFESSOR","SECRETARIA MUNICIPAL DE EDUCAÇÁO DE SETE LAGOAS MG","3","Católica","CATÓLICA APOSTÓLICA ROMANA","Não","Sim","Família","FAMÍLIA, COMUNIDADE","Para aquisição de conhecimento na área","O TEMA É MUITO IMPORTANTE NA SOCIEDADE EM QUE VIVEMOS.","Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","2","4","4","1","1","2","2","2","2","2","2","2","4","4","2","1","2","2","4","4","1","2","1","1","4","1","1","5","5","1","4","5","5","5","5","2","1","1","1"
"2919","Finalizadas","16 junho 2014  15:08","16 junho 2014  15:26","17 minutos 28 segundos","Sim","44","Feminino","Pós-graduação","Casado (a)","casada","Pós Graduada em História e Cultura Afro Brasileira e Psicopedagogia","Coordenador (a) Pedagógico","Secretaria Municipal de Educação Esporte e Lazer, Coordenadora do PELC","Escola Estadual de Educação Especial Risoleta Neves","23","Católica","católica","Sim","Sim","Outros","Escola a qual já  atuei e atuo","Identificação profissional com o tema.","Familiares, ambiente de trabalho","Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","1","5","5","5","5","5","5","5","3","3","2","3","3","5","5","2","5","5","5","5","2","5","2","5","4","4","2","4","4","4","2","4","4","4","4","4","2","3","3"
"2920","Finalizadas","16 junho 2014  15:09","16 junho 2014  15:22","13 minutos","Sim",NA,NA,NA,NA,NA,NA,"Professor (a)",NA,NA,"10","Católica",NA,"Não","Não",NA,NA,"Identificação profissional com o tema.",NA,"Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Não","1","4","1","1","1","1","1","1","1","3","1","1","2","5","1","1","3","1","1","1","1","1","1","1","1","1","1",NA,"5","1","5","5","5","5","5","1","1","1","1"
"2921","Finalizadas","16 junho 2014  15:09","16 junho 2014  15:17","7 minutos 43 segundos","Sim","32","Feminino","Pós-graduação","União Estável",NA,"Graduação: Educação Física Licenciatura Plena, Especialização em Educação Especial","Professor (a)",NA,"Escola de Educação Especial","10","Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Muito adequado","Flexível","Importante 

 ","Muito organizado","Às vezes","Sim, considero","Sim","2","4","3","3","2","2","2","2","4","3","2","2","3","4","2","2","2","2","3","4","2","3","2","3","4","2","2","4","4","2","3","4","3","4","4","2","1","1","3"
"2922","Finalizadas","16 junho 2014  15:12","16 junho 2014  15:33","20 minutos 32 segundos","Sim","69","Masculino","Ensino Superior Completo","Casado (a)",NA,"licenciatura em filosofia","Professor (a)","Agente de prevenção","CEPOD- Coord. Ext. pol.sobre drogas.","7","Sem religião",NA,"Sim","Não",NA,NA,"Identificação profissional com o tema.",NA,"Muito adequado","Flexível","Importante 

 ","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","2","2","2","2","2","2","2","2","4","2","2","2","4","4","2","2","2","2","4","2","2","2","2",NA,"2","2","2","2","4","2","2","4","4","4","4","2","2","2","2"
"2923","Finalizadas","16 junho 2014  15:21","16 junho 2014  15:42","20 minutos 32 segundos","Sim","31","Feminino","Ensino Superior Completo","União Estável",NA,"Licenciatura Plena em Geografia","Professor (a)",NA,"Professora de Geografia","7","Outras","Xamânica","Sim","Sim","Outros","Família, amigos, comunidade e escola.","Para aquisição de conhecimento na área",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Não, não considero","Sim","2","3","2","2","2","2","2","2","3","2","2","2","4","5","3","1","3","2","4","2","3","2","1","1","2","1","1","5","5","2","4","5","5","5","5","3","1","1","4"
"2924","Finalizadas","16 junho 2014  15:22","16 junho 2014  15:30","8 minutos 16 segundos","Sim","38","Feminino","Pós-graduação","Casado (a)","casada","pedagogia","Professor (a)",NA,"Escola Estadual Professor Leonidas de Castro Serra","15","Católica","catolica","Sim","Sim","Comunidade",NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","3","3","2","2","2","3","3","2","3","3","4","2","2","4","2","3","3","2","3","2","2","2","2","2","2","2","2","3","4","3","3","4","4","4","4","2","2","2","2"
"2925","Finalizadas","16 junho 2014  15:23","16 junho 2014  15:39","15 minutos 26 segundos","Sim","38","Feminino","Ensino Superior Completo","Divorciado (a)",NA,"Letras - Português/Inglês","Professor (a)",NA,"Escola Municipal Francisco Sales","3","Evangélica",NA,"Não","Sim","Escola","Além da escola, a comunidade.","Por ser uma oportunidade de formação continuada. 

 ",NA,"Muito adequado","Flexível","Importante 

 ","Muito organizado","Sempre",NA,"Sim","3","5","3","2","3","2",NA,"2","2","2","2","2","5","5","1","1","4","1","5","4","3","3","1","2","3","3","1","5","5","2","3","3","1","3","4","3","2","1","2"
"2926","Finalizadas","16 junho 2014  15:24","16 junho 2014  15:37","13 minutos 24 segundos","Sim","24","Feminino","Pós-graduação","Casado (a)","nenhum","SErviço social","Outros","assistente social","Assistencia ao Educando","3","Católica","nenhuma","Sim","Sim","Escola","nenhum","Identificação profissional com o tema.","nenhum","Muito adequado","Flexível","Pouco importante 

 ","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","2","3","3","1","1","1","2","2","1","2","2","1","3","5","2","1","1","2","4","2","1","3","1","1","2","2","1","5","4","3","4","5","4","5","4","2","1","2","2"
"2927","Finalizadas","16 junho 2014  15:31","16 junho 2014  15:47","15 minutos 48 segundos","Sim","49","Feminino","Pós-graduação","Casado (a)",NA,"Magistério, graduada em Letras, pós graduada em Docência no ensino superior","Professor (a)","Produtora Rural","Professora de Língua Portuguesa 6º ao 9º ano/ Escola Municipal de Indianópolis Av.: Pres. Vargas 920, Indianópolis-MG","16","Católica",NA,"Não","Sim","Escola",NA,"Por ser uma oportunidade de formação continuada. 

 ","Por me auxiliar no relacionamento professor/aluno, para auxiliar meus alunos","Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","1","3","2","1","2","1","2","2","1","3","2","2","4","5","3","1","3","2","5","5","3","2","2","1","3","1","1","5","5","1","4","5","5","3","5","3","1","1","1"
"2928","Finalizadas","16 junho 2014  15:32","16 junho 2014  15:43","10 minutos 49 segundos","Sim","42","Feminino","Pós-graduação","Casado (a)","Não","Pedagogia","Orientador (a)",NA,"Assistente de Aluno","2","Católica",NA,"Não","Não","Família",NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Muito adequado","Muito flexível","Muito importante","Muito organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","3","4","4","2","2","2","2","2","1","1","1","1","2","5","3","1","4","2","5","3","1","1","1","1","3","1","1","5","5","3","4","5","3","3","4","2","1","1","1"
"2929","Finalizadas","16 junho 2014  15:33","16 junho 2014  15:45","12 minutos 29 segundos","Sim","50","Feminino","Pós-graduação","Casado (a)",".","Letras","Diretor (a)",".","Secretaria de Estado da Educação - Colegio Estadual Vereador Raulino Costacurta","22","Evangélica",".","Sim","Sim","Escola",".","Identificação profissional com o tema.",".","Adequado 

 ","Flexível","Importante 

 ","Desorganizado","Sempre","Não, não considero","Sim","2","2","3","2","2","2","2","2","2","2","2","2","4","4","2","2","2","2","4","1","1","4","1","2","2","2","2","4","5","2","4","4","4","4","4","1","1","1","4"
"2930","Finalizadas","16 junho 2014  15:33","16 junho 2014  15:55","22 minutos 26 segundos","Sim","30","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"PEDAGOGIA","Supervisor (a)",NA,"Especialista em Educação Básica","07 anos e meio","Católica",NA,"Sim","Sim","Família",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","1","4","3","1","2","3","2","1","2","4","2","3","4","5","2","1","4","4","4","3","3","2","1","1","3","3","1","4","4","2","3","4","4","4","4","2","2","2","3"
"2931","Finalizadas","16 junho 2014  15:34","16 junho 2014  15:41","6 minutos 49 segundos","Sim","37","Feminino","Pós-graduação","Solteiro (a)",NA,"História","Professor (a)",NA,NA,"12","Católica",NA,"Não","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Não","1","4","1","1","1","1","1","1","1","3","1","1","1","5","1","1","2","1","3","1","4","1","1","1","1","1","1","4","5","1","5","5","5","5","5","1","1","1","1"
"2932","Finalizadas","16 junho 2014  15:36","16 junho 2014  16:04","28 minutos 21 segundos","Sim","35","Feminino","Pós-graduação","Divorciado (a)",NA,"NORMAL SUPERIOR","Professor (a)",NA,"Regente  deTurma","14 anos","Católica",NA,"Sim","Sim","Comunidade",NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Sim","2","4","2","2","2","2","4","2","2","4","2","4","1","4","2","2","4","2","5","4","2","4","1","2","4","2","1","4","4","2","4","4","4","2","4","2","1","1","1"
"2933","Finalizadas","16 junho 2014  15:37","16 junho 2014  16:11","33 minutos 52 segundos","Sim","32","Feminino","Ensino Superior Completo","Casado (a)",NA,"superior completo","Professor (a)","estudante","Professor","9","Católica",NA,"Sim","Sim","Amigos","comunidade","Para aquisição de conhecimento na área","oportunidade de formação continuada","Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","2","1","2","2","3","4","2","2","2","2","2","2","4","4","4","2","2","2","4","4","2","2","2","2","2","2","2","4","4","4","4","5","4","4","4","2","2","2","2"
"2934","Finalizadas","16 junho 2014  15:38","16 junho 2014  15:52","13 minutos 18 segundos","Sim","35 anos","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"Licenciatura Plena  Ciencias Biologicas","Professor (a)",NA,"Escola estadual Dr.Tristao da Cunha","6 anos","Católica",NA,"Sim","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Adequado 

 ","Pouco flexível","Muito importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","1","2","2","4","2","2","2","2","1","2","2","2","1","5","4","1","4","2","5","2","1","2","2","1","5","1","1","5","5","5","4","5","4","5","4","2","2","1","2"
"2935","Finalizadas","16 junho 2014  15:42","16 junho 2014  15:50","8 minutos 5 segundos","Sim","40 anos","Masculino","Pós-graduação","Solteiro (a)",NA,"Pedagogia","Coordenador (a) Pedagógico",NA,NA,"12 anos","Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Pouco adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","2","2","2","2","2","2","2","3","4","2","2","2","2","4","4","2","2","3","4","4","2","4","2","2","4","2","4","4","4","3","4","1","4","4","4","2","3","2","4"
"2936","Finalizadas","16 junho 2014  15:43","16 junho 2014  15:54","10 minutos 56 segundos","Sim","36","Feminino","Ensino Superior Completo","Casado (a)",NA,"Pedagogia","Professor (a)",NA,"Professora do ensino fundamental","10","Espírita",NA,"Não","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Muito flexível","Importante 

 ","Muito organizado","Sempre","Sim, considero","Sim","2","2","3","2","2","2","2","2","2","2","2","2","4","4","2","2","2","3","4","4","1","4","2","2","3","2","3","4","4","2","3","4","4","4","4","3","2","3","2"
"2937","Finalizadas","16 junho 2014  15:45","16 junho 2014  15:56","11 minutos 2 segundos","Sim","vinte e sete","Masculino","Pós-graduação","Solteiro (a)","nenhum","Licenciatura  Plena em Geografia","Professor (a)","não possuo","Escola Municipal Senador Cupertino","nove anos","Católica","não tenho","Sim","Sim","Escola","comunidade em que eu vivo","Por ser uma oportunidade de formação continuada. 

 ","Adquirir conhecimento para minha vida pessoal e estudantil","Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","2","2","2","3","3","2","2","3","4","4","4","2","2","4","4","2","4","3","2","4","2","2","1","1","2","1","2","4","5","3","5","3","2","3","4","3","5","4","4"
"2938","Finalizadas","16 junho 2014  15:50","16 junho 2014  16:09","18 minutos 42 segundos","Sim","44","Feminino","Pós-graduação","Casado (a)","CASADO","PÓS-GRADUAÇÃO","Orientador (a)","PROFESSORA","SERVIÇO PÚBLICO","19","Católica","EVANGÉLICA","Sim","Sim","Escola","COMUNIDADE","Para aquisição de conhecimento na área","MOTIVOS QUE UM INDIVÍDUO ENTRA NESTA 'VIDA'.","Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","2","4","4","4","2","3","2","2","2","3","2","4","4","3","3","1","3","1","3","3","4","2","3"
"2939","Finalizadas","16 junho 2014  15:55","16 junho 2014  16:08","12 minutos 47 segundos","Sim","32","Masculino","Ensino Superior Completo","Solteiro (a)",NA,"licenciado em geografia","Professor (a)",NA,NA,"4","Sem religião",NA,"Não","Sim","Escola",NA,"Identificação profissional com o tema.",NA,"Muito adequado","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero",NA,"2","2","4","2","2","2","3","3","2","3","2","2","4","4","4","2","3","1","4","2","1","4","2","2","3","2","1","4","5","2","4","5","2","4","3","3","2","2","2"
"2940","Finalizadas","16 junho 2014  15:57","16 junho 2014  16:46","48 minutos 36 segundos","Sim","40","Feminino","Ensino Superior Incompleto","Solteiro (a)",NA,"Técnico Auxiliar em Eletrônica; Licenciatura em Pedagogia Incompleto","Outros","Assistente de Alunos","Assistente de Alunos","4","Evangélica",NA,"Não","Não",NA,NA,"Identificação profissional com o tema.",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","2","3","3","2","2","2","2","3","2","2","2","2","2","4","2","2","3","3","4","4","2","4","2","2","3","2",NA,"4",NA,"2","4","3","3","3",NA,"3","3","2","2"
"2941","Finalizadas","16 junho 2014  15:57","16 junho 2014  16:13","16 minutos 19 segundos","Sim","29","Feminino","Pós-graduação","Casado (a)",NA,"LICENCITAURA PLENA EM GEOGRAFIA","Professor (a)",NA,"ESCOLA MUNICIPAL","4","Católica",NA,"Sim","Não",NA,NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Muito adequado","Flexível","Muito importante","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","2","2","4","1","3","4","3","3","2","3","2","2","3","5","3","3","4","2","5","2","3","3","2","2","3","3","2","3","3","4","4","5","2","2","3","3","1","1","3"
